tweet_id,sentiment,content
1965312750,3,Is bad night work .
1965312806,3,@ ItsOneTen 're scaring .... ca n't mad ? Do n't jip world presence
1965313049,2,"@ x_crazyangel Gah But Gregg got hot talented vote , dammit !"
1965314214,2,@ bowwow614 I would I 'm afraid I got two left feet
1965314453,2,"@ honeyfaery @ that_kat I 've begged mum lt get attic .. wont let Waaa ... yes , spoilt ! hehe !"
1965314691,0,@ montiAsutton I wish I could really I love u around ! Ill see I .. ; ) try use national champ pull lol
1965314918,3,"ca n't sleep without routine & quot ; before-bed snack & quot ; , find comes along fatfat tummy ."
1965314972,3,Aw . Torn ace hearts # Hunchback
1965315067,1,LOVE @ myfabolouslife LOVE . http : //bit.ly/chLaV @ tease Your Baby @ end ... boooooo . still luv tho .
1965315319,3,@ Kikirowr Aw ! Feel better soon bb !
1965323822,3,Omg thunderrrr wish home love cuddling blanky storm
1965324222,2,Ughh filling tooth ear starting ache ! What life
1965324441,2,@ nicholasxjonas disappointed
1965324480,2,Ahhhhhh - software downloaded ca n't get install file work
1965324622,2,"@ james__buckley Good mate , sadly I couldnt get pissed tonight fucking driving bad times"
1965325229,3,http : //twitpic.com/67qv3 - Me Forever 21 Ethan could n't
1965325271,2,Having one bad days .... Migraine today . My 1st since neck surgery 2 1/2 months
1965325761,0,need write really bad . someone go get diary flat
1965325819,3,Poor Kella meds ear infection ; lost food @ deannamichelle twice doc 's
1965325939,3,"Back killing , wish pain would go away"
1965326459,3,I think I H1N1 ... Or maybe cold .
1965326488,2,Is really sad shes missing critical mass
1965326932,3,@ JYBeliever sore throat ( like hurts swallow ) runny nose constant sneezing
1965327129,2,@ sky14kemea There gone . Now I 'm going home . Make sad leave mall .
1965328537,2,Smackdown lot boring without Maria .
1965329381,2,"@ DJGigiDred fare lady , body naps I work"
1965329639,3,im tired & amp ; miss dionee already .
1965329992,0,Headed see friends new baby . Gave trip lake cause dance class . Such good mama .
1965330794,3,@ jeweljk I ca n't get load .
1965331222,3,back work tomorrow whose idea go back saturday ? ! ? Oh wait ... would mine . FAIL .
1965331688,3,"@ mollyissogyo I made room ... I n't bed much room I made I 'm outta space sure lol , I know I 'm pathetic"
1965332022,3,Im depressed ! I got 80 global test
1965332031,2,I sooooo miss Chinese takeout !
1965332312,0,hahahahah woke 9 today .. totally missed lecture quiz open lab useless . chipotle w/ silvera jenny greeat 8D
1965333129,2,@ kanoaofgomega love goes Kanoa sorry loss dear
1965333507,2,I hear tonight last jleno show
1965333556,2,@ hanaabanana know ! ! ! ! ! ! ! ! ! yopu got round watching ? cried ! ! ! ! !
1965334008,2,@ darkmornan disappointing
1965334317,3,hey @ mitchelmusso tried callin u wont let
1965334463,2,"recovering hard day homeschooling dd , chemistry NOT go well ..."
1965334749,2,"wow , 's still void whre thomas left The heartache never going go away"
1965334856,3,"Wow , NOT free WiFi & amp ; & amp ; pay parking ! ? Reduculous ! ! !"
1965335072,2,Darn dont guitar tomorrow
1965335103,2,ticked cause ca n't go see & quot ; drag hell & quot ; melissa amber . staying home friday night NOT thing .
1965335190,1,I love puppy
1965335254,3,@ ingridmusic whaaaaaat ? oh ! n't I know ?
1965335437,3,@ aAaAle haha ... 'll let know show ... hope romania show Mtv.Sunday morning I exam
1965335509,0,Six feet theme jjj
1965336204,2,@ PrettyGrl_Annie I ca n't I 'm goin outta twn 2night . Sorrrryyy
1965336828,3,My baby isnt online yet booooo
1965336958,3,@ willameda I really really hope n't happen .
1965337023,3,@ ebrettrubin dont get one ? fine ! say texting way meaningful twittering
1965361319,3,"Now , I regret going see Up today . Damn , messy room ."
1965361389,3,cindy babys house ...... taking last fridays together DR ! ! ! hope
1965361712,3,T.G.I.F bad spend E.R
1965362290,3,"really n't mind ( much ) ) sittin @ standstill , listenin 2 music , twttrg . But gas gauge n't lookin healthy"
1965362424,3,@ nessa665 creepy guy I walking dog I 've fill creepers day
1965362743,3,@ LaurenConrad says Lo 's page doesnt exist
1965363621,3,"Sick . Feel like jello , ca n't talk , delirious ."
1965363684,2,"@ wossy smashing show tonight ! Love Killers ! Wish I , gutted ... Such shame got cut mid-song end"
1965364595,2,I miss ARGH
1965364682,3,wishing I anywhere ...
1965365135,3,@ BBC_Fangirl Wo n't let watch since 'm states . Boo .
1965365189,2,"@ jpsherman That 's true . Unfortunately , leads movies n't die high note . It 's Friday The 13th model"
1965365236,2,I want work tomorrow !
1965365596,3,"next 2 weeks , exam wise , AWFUL . 8 exams I n't see I adequately revise I care least ..."
1965366352,2,"Moving : nothing accessible . Camera broken , kitchen stuff boxes , internet . Makes hard cook blog . get brooklyn !"
1965366397,1,I two hours wait tire get repaired .
1965366629,3,"@ jwalsh well , requirements quite high well"
1965366717,3,@ Erock2106 yeah ! late lol
1965366866,3,Getting ready graduation party ........ ( id much rather Hello Marquee Dane Cook )
1965366962,2,Early ( ish ) night tonight - I 'm overtime work tomorrow boo working Saturday !
1965367097,2,Work go
1965367280,3,"@ LaraLea awww , JUST missed ! ! But I 'll see tonight ! !"
1965367429,2,"Really missing hockey already . Off night Dtn Naperville . Ca n't wait day tomorrow , I work Sunday ."
1965367460,3,@ apunbindaas ...... I find chays keys im gon na clean room tomorrow . They 'll pop
1965367476,2,"@ aholston Homework bound whole weekend , fun"
1965367528,2,Roxie feeling well http : //apps.facebook.com/dogbook/profile/view/6878284
1965367544,0,I woke hiccups came back !
1965367716,2,@ Wossy The Killers best . A bit disappointed last song cut short Can watch full Iplayer ?
1965367778,3,Just woke five hour nap . I still headache . Medication time !
1965367805,3,@ patzilla83 I ca n't .
1965368335,3,@ tine143 I going I 'm siiiick I 'm mad ! ! ! ! Jason said I recover fully I go paintballin ! Are u playing ?
1965368474,1,Last night Chicago ! Making one record books . Wrigley likely ? See ? !
1965368942,3,@ marshallochs n't texting .....
1965370260,3,Because 're everything DEMI LOVATO
1965370419,2,Stuck 710 ... Going 2nd job ... ... Why ca n't I find good office job ? ? ?
1965370959,2,@ mitchelmusso I ca n't call Mitch ! Im sweden !
1965371415,2,"@ vautlapeine ... mean fam , minus ahugs"
1965371746,3,Have HUGE headache ... n't asprin work .
1965372325,2,@ mpvt another david hughes list ? I 'm hurt @ davidahughes ftw !
1965372531,3,playing singstar without fave duetter
1965372657,3,cant spell
1965372970,2,asda ready meal - n't think 'll ever
1965373415,3,@ casablancadonna Glad TS brought ! Sorry ur foot shorty ... ur gon na relax wit heels
1965373529,3,I really want go milwaukee sis n't want well wo n't tell
1965373684,0,"BBQ 's gone well ! Weather stayed good right bonus . Just bed , training morning 06:30 work"
1965373718,3,This economy thing getting us . I stay positive mostly sometimes really gets . Hoping Todd gets work soon .
1965373839,3,"@ GentleSinner Very afriad I might copy picture I put ... change little , I ?"
1965374359,3,red hot bin tryin 2 get 2 sleep 4 ages cant
1965374484,3,want go concert fob ! ! ! miss ca n't wait longer ...
1965374663,2,@ littleisis What time coming ? I n't want spend day mom
1965374724,3,"Sleep time , lots last minute revision tomoro ; exam Monday night tweet-ers & lt ; 3"
1965377929,3,http : //twitpic.com/67rcp - Another one ... taken 3 MET ! U see I real sleeping disorder
1965377963,0,miss k_ris punking everytime hung effnng
1965378850,2,Harley passed away December 2008 http : //apps.facebook.com/dogbook/profile/view/616974
1965379735,2,"What I learn today ? Never post anything 've sold ebay using royal mail . They lose , I refund : compo 's nowhere near - bad"
1965379882,3,@ jillvee If keeps like I 'm soon going anything blow liquids OUT !
1965381331,3,@ SelfEdge causes frustration buddy ?
1965381583,2,@ RubyRedsocks yup day older
1965382236,3,ugh ! teeth hurt ! taking enjoyment jack-in-the-box .
1965382249,2,"@ Gailporter p.s gutted- went order dead famous dvd today amazon , couldnt find wallet , went back last one sold"
1965382264,3,It 's raining I 'm outside without umbrella .
1965383145,3,"Why young people attracted trouble ? makes sad ! , & lt ; 3 kMv"
1965383821,2,"My cable signal messed ! ! ! I 'm missing Ghostwhisperer In news I hurt toe cold , like hot weather ! ! ! !"
1965383886,2,bored work
1965384004,2,Soooooooooo glad learn Farrells ice cream parlor staging comeback So . Cal -- bad 's Mission Viejo mall
1965384786,3,@ MysteryArtist I never knew
1965384976,3,@ mitchelmusso love ca n't call cause live argentina really really love mitchel !
1965385112,2,@ mitchelmusso cant get
1965385619,2,new guitar hero metallica guitar already broken # fail
1965385791,3,"@ alittletrendy 39 sorry , I tend ramble ,"
1965386405,0,@ kimble09 yeah I 'm jus glad thunder stopped .
1965386487,3,"Every time I pay library fine , I get new one . I 'm bad patron"
1965386923,2,still pool key . wth . 's even hot today .
1965387005,3,Laying bed til workkk ... Oh life . Definitely pinched nerve .
1965387026,3,"@ MissKittySF umm well go house clubs never go north beach so.no idea , sorry 1x 2 defunctlesi club"
1965387062,3,Then HAD start raining . ughh ... ( via @ dusktallon ) haha died muskoka
1965387343,0,Definitely need work business trip- much free food alcohol . I 'm sure I 've gained pounds .
1965387513,2,At library friggin bored .
1965387991,3,@ marting05 I know ... 's mad us ... : ' (
1965388073,3,@ hatz94 Nooooo get ! Haha 'll gone later
1965388271,2,Everything cool . I wish boy able talk .
1965388287,2,So I really need put laptop & amp ; start getting ready @ melancholyjeans shindig ... But I 've missed TwitterLoves day
1965388566,0,Thanks assignment im work today !
1965388611,0,another great workout ! I 'm feelin kind funny
1965388653,3,owe burnt hand toaster oven
1965389952,1,early send someone airport ! http : //plurk.com/p/x2wsw
1965390017,3,"Had great day , apart fact I bought USB HUB soon I plugged , broke ! ! ! ! Damn Tesco ! ! ! ! ! !"
1965390078,2,"I feel like drinking wine , I n't ."
1965390403,3,im really borde dont know .
1965390905,3,"Okay , weather n't & quot ; cute sundress & quot ; friendly . I dont get could warm one minute cold next . I freezing"
1965390931,3,@ its_sb I killed furby tooo
1965391145,3,@ lucashardy gon na get ? I got bitten
1965391696,0,I want watch Naruto Shippuuden missed episodes .
1965392155,2,"@ phillyreds sad , true"
1965392652,1,@ mitchelmusso I want talk calls expensive I LOVE YOU
1965393584,3,"4 shifts , 2 go ... birthday ! ! , getting excited ? ? ? im turning 29 means im almost 30"
1965395886,3,"@ kerryisonfire went find unity girl bebo , cant find ! fail bebo stalking"
1965396184,3,Its finally nice ... An hour leave
1965396355,3,@ nina_serafina85 Its headed way
1965396854,3,@ thepresidentJx3 one ever gave info I 'm sad
1965397638,2,"@ PatriciaErin * hugs * Oh gosh , I 'm sorry"
1965397867,3,Just found one coworkers St. Paul ( I actually know talk ) got laid . This blows .
1965398032,3,Gon na miss girlys soo super loads ! Wish I n't going 3 weeks ! It 's wayy long
1965398724,2,Has head cold
1965399026,3,went bestbuy today found pretty much ever HP except one wanted look
1965399033,1,@ JosieChang I n't get ...
1965399214,3,"@ AndreaKoeln awww , im sorry hun im sure n't purpose though , seems sweet ! Maybe 24 hour thing ? :"
1965400016,3,@ SuprnaturlShana I 'm sorry 're bad day I looking back . Do I need give someone knuckle sandwich ?
1965400178,3,@ AlpineKyle I 'real world ' apparently involves lot less twitter .... sorry !
1965400979,1,"@ JessieeeS I agree ! mmm good , miss eating tho"
1965400981,2,"oh also ... 's clip new moon trailer , ca n't watch cuz 'm work . http : //bit.ly/wXa9l"
1965401261,2,@ juicystar007 man wont home co host ! xo * blair
1965401274,0,"@ selenagomez bananabrain2 got hit car got screwed ! : O , 32 oepn wounds , broken finger , broken toe ( toe nail ) f * * ed"
1965402328,3,I think rain killed phone
1965402758,2,@ Rachelamac aww poor thing hope goes well !
1965403410,3,Seth Green tells WalletPop secrets financial success 'Unbroke ' premieres . link long
1965404327,3,Missing Nate usual tonight
1965404870,3,@ Glinner I 'm sorry . It sucks I ca n't get spotify free . I would never stop I got 5 links 3 different people . It 's crud .
1965405430,2,A message @ Songoftheoss Could let people know I booted
1965405570,2,You good friend & lt ; 3 I miss much
1965406740,0,problems wih pizza .. ii love much .. 'm addicted pizza Dot Dot Curve . & gt ;
1965406793,3,@ souljaboytellem Lucky u Im stuck rain ...
1965406920,2,@ JBOO46 's . n't today . sadness !
1965407807,2,@ misssammibaby sad ?
1965407980,3,Also realized digital voice recorder n't USB port ! ? ! ? ! I think I picked wrong model
1965408275,2,"FML .. today sucks .. hope dance bring soul .. pray , im still sad .. hateee todayyyyyy ! ! ! & gt ; ; ("
1965408533,3,@ markhoppus Are going able buy 1 ticket online livenation tomorrow ? cant make LA
1965409161,0,@ rachyzilla still n't infamous liverpool store manager helped set said 's awesome ( )
1965409232,0,"@ becckysmith aw ! yeah I must say , good haha"
1965409809,3,"@ Linebeck Wrong Besides , would n't even draw giving & quot ; responsibility & quot ; post wud better"
1965409971,3,@ elainanic hope u feel better sweetie
1965410351,3,Uh-oh ... 's becoming grey . I hope 's one & quot ; pop-up showers & quot ; way .
1965410525,2,I want korean bbq baddd one come
1965411013,2,"@ leischen1shows always come money least , 's rotten law averages"
1965411099,0,639 baby ! GOD ITS SAD REALLY oh well lifes partaaay ! xxxxxxxxxx
1965411573,3,"@ kirstiealley After many attempts , I ca n't figure put pic avatar . Tells pic big . Frustrated trying ....... sorry"
1965411999,2,"@ mitchelmusso want ca n't call cause live argentina I really really love mitchel ! You 're AWESOME , Rock ! ?"
1965417724,2,@ MinaScope always traffic heading back long island fridays .
1965418622,2,Love movie Grease ! Ca n't believe Jeff Conaway guy played Kenickie ... sad see Celebrity Rehab
1965418795,3,looking forward returning reality tomorrow .
1965418822,2,"Drove # Mazda # RX8 today boy , car fun ! Sadly though , I n't find car much fun"
1965418874,3,@ its_sb I swear mine evil green everything LOL
1965419079,2,"Waiting Danny text back , , , xoxo"
1965419876,3,@ Kreeoni I ca n't follow one
1965420021,2,"@ Nkcaump Excellent pic ! Wish I , 's long drive TN ."
1965420683,3,oh ! : | celebrity ding dong ages
1965420772,0,"@ JayDoub Hello , im good thank - tottaly tired , working lots today ... tottaly shattered ! u"
1965421050,3,@ sanchaaaa im sadd sancha june 18 fail gon na chini ( ( ( ( ( (
1965421116,3,@ NB82 aww sorry ot hear least work though !
1965421132,2,Mowing # 6 . I hate lawn
1965421417,3,@ DatBoyXO oh wow ... hope 's ok u take 2 vet ?
1965421614,2,Just saw trailer Batman Arkham Asylum play Joker . But 's PS3 exclusive . Damn That hurt .
1965421780,3,"last thoughts , : sorry , laura . n't want last tweet day stuart nasty * hugs * ?"
1965421968,0,Getting little mowing grass evening ! fun
1965422048,2,"@ liddesigns oh , sorry hear abt Firefox crashing ."
1965422230,1,really hopes car 's illness terminal ...
1965423336,1,wish summer
1965423360,2,booo meanie @ victoria teasing piece cheese ! http : //twitpic.com/67rt8
1965423880,3,"I class tomorrow tomorrow Saturday , I hate class Saturday"
1965424083,2,@ Its_Aitana K ? ? ? What ? ? ? No way ! ! ! ! No
1965424465,3,one besties moving away
1965425153,2,@ melly16 hmm certain one ive gave liking mucks head : ^ ) give sometimes tbh
1965425725,2,"im dreamin loud , cant mine know"
1965426363,3,At Home Depot one help load plywood van reason .
1965427203,3,ugh ! looks like rain min
1965427241,3,"go moes mexican grill , TOO spicy !"
1965427962,3,@ RachelDouglas I totally trying get back PCW
1965428205,3,NCP longer job placement
1965428631,3,I 'm church .. bout od smoothie bc might melted I come back
1965428854,2,"I 'm sad Show McFly nesse exato momento , e eu aqui ..."
1965429063,3,A 35 minutos ... Split-up .
1965429221,2,@ monkeymad2 nooooooo ! ! receipt ! ! n't break heart
1965429375,3,@ AnnieSenior u talking ? ? ? since dnt u trust ? hurts ... Im good secret keeper
1965430121,3,@ DNK_Anais I feel reeeally bad .... sorry
1965430276,3,@ loveyoumoreMJ unfortunately I 'm drunk enough lol money get drunk I alot though u imagine haha
1965430291,3,bord wishes ipod touch
1965430386,3,@ TrillMill I need go shopping ... I need save money
1965430429,2,@ MrGranger trouble n't think helping wrists .
1965430649,3,@ nkangel74 Yeah I hate ! ! ! ! Sorry ur goin thru
1965430726,3,im scared thunder
1965430822,2,"@ daniellefecci & quot ; You guys could fun cardboard box & quot ; .. I miss already , bro ."
1965430992,3,Well left six flags . Did n't get ride wanted . Bummer . maybe next time .
1965435381,3,@ afwife08 sorry hear . Is 365 ?
1965435710,2,"Two months ago , I became irrelevant ."
1965435823,2,"Feeling better today , still sick ."
1965436014,2,"aw & amp ; I really miss Alice & amp ; Charlotte tonight Dunno though , hey spoons ; )"
1965436528,3,sad wont b able go eugenia kim sample sale ny . womp womp .
1965437025,2,nooooooo sue retiring !
1965437692,2,Low profile tires suck ! They wo n't size monday
1965438769,1,"The Killers Jonathan Ross completely epitomised I love fangirl heart . Seriously wow . I miss Reading , & amp ; Dublin"
1965439356,3,@ Only_Leah cant help talk losing fathers makes sad
1965439807,3,Fuck .. legs sun burned ...
1965440126,3,@ MarieC09 My right ear 's blocked today bit like 've got water . Any idea 's 2 clear ? n't like putting liquid
1965440195,0,@ TheShoctor @ pezhore @ O3Visuals @ N9VLS Victory ! Now I need reinstall damn apps .
1965440322,2,"I hard time loving people Christ , today people picking stuff work dumb , annoying"
1965440570,2,@ jaidenkhat sadface
1965440662,3,twitter acting weird
1965440879,3,@ SoleneD need job pay hospital bills . sick lately .
1965440946,3,"Bah DHCP server , must keep falling face"
1965441047,3,It 's cold cloudy I million loads washing
1965441061,3,@ ninjang facepalm hope interview choice forced thing ...
1965441068,2,TwitterBerry hates
1965441073,2,@ RealAudreyKitch 'd seriously kill bath . shower cubicle . I miss bubble baths !
1965441211,1,"Watching Fashion Show ( BravoTV ) . I n't know show existed ! Ha-ha . Craving steak , pancakes mashed potatoes . Ugghh ."
1965441410,3,"@ filmscoregeek Thanks R , , sorry , LOTR spam ."
1965441830,3,ughhh rejected 09 mediation program . SUCKSSSS .
1965442023,2,"Having Coronas , bad craving Mexican pastries , 'd go Uptown get"
1965442120,0,Watering plants home . Drinking delicious smoothie morgans jamba exploded .
1965442567,3,nooo cant sick ... ! im go see new nephew
1965443313,2,Aw .. grillz background look like plaque ..
1965444971,2,@ Rorzshach I wish I 'm good tbh : /
1965445639,1,im nervous : / want @ mmilanezi gim bear hug
1965445717,2,@ summersunrays 's sad
1965446240,2,"Hey dude turned flyer , 're poser nice"
1965446511,3,"So much oil change ... Do pass Go , collect $ 200 , lose $ 160"
1965447340,2,@ kirkfranklin @ therealmarymary yall auntie jus got n bad car accident ... pls pray 4 God 's 2 b done ...
1965447573,3,@ JonathanRKnight wish way Tampa ! FL girls missing ya !
1965447613,2,I 'm hungry
1965447614,2,"5 Mins , till end follow Friday"
1965447641,2,http : //twitpic.com/67s14 - Saw family five get motor home laundromat clean clothes bedding
1965448054,2,got exam centre n said ca n't let u becuz sleeveless top ! U cud BELIEVE ! ? go home
1965448097,2,"@ LostMyHeart hoping 'll go away ... I mean I get teary drop hat anyway , 's truly awful lately - full sad"
1965448152,3,@ CHRISDJMOYLES Sorry spoil n't time
1965448353,2,smell pancakes ... maybe toast ... something delicious . one place cooking
1965448631,3,Santa monica bound
1965448813,3,@ mitchelmusso wish could call cost lot parents wont let
1965448856,1,"Headed home , dad duty tonight . Might take kids course . Although boys took $ 11 last night chipping contest"
1965448898,2,"Aw , going Toronto anymore ."
1965449323,2,@ CHRISDJMOYLES justice left DJ Talent voted ( N )
1965449450,3,Brand new playing epicenter July I 'm NY . Jesse lacey hate ?
1965449696,3,@ heatherjoy76 I figure works ! ! I n't get Hope 're well ! ! !
1965450102,3,@ mercutiom know ! got phone . leave Giant hole Mill . + Regions also closed .
1965455268,3,I know I clean clothes either . And washer 's kitchen Damn # kitchenfire
1965455335,2,sweaty tired 6 lap run . gon na sun run next year matter .
1965455469,3,"twit , way grad traffic ."
1965455680,0,@ fly_meaway I 'm sorry hon I know feels though ... I 'm usually crazy family gathering I 'd probably hold back like also
1965456247,3,ca n't sleep ... havent finish homework DAMN IT !
1965456452,2,Up pretty good . It kind depressing though
1965457190,3,already crying movie started like 15mins ago
1965457263,0,toy story 3 ! june 2010. ca n't wait long .
1965458041,2,@ gengenw knows It makes sad lol
1965458098,3,Just passed wrecked car hoping everyone got OK . Finally picking speed . Should B'mpre .
1965458174,2,"@ asdquefty Yes , 're gone . Did enjoy ?"
1965458194,3,@ BonusJonas Lucky . Winter coming us
1965458363,2,Thankful last minute doc appointments ... Baby girl temp 105.+ sitting doc 's waitin '
1965458536,3,It 's STILL working ! ! Why ! ! This FRUSTRATING ! ! !
1965459482,2,usually im gone celebs come unfair
1965459782,2,"Well , I effed iphone . It nice knowing"
1965460576,2,I ca n't I 'm iPhone
1965461021,3,"wow , almost got involved big fight school ! ah , anyways text ? going causin 's house , plus game crazy ."
1965461255,3,"I tired tired tired , I think Im getting sick ."
1965461532,2,The weather ugly n L.A ... It 's really cold
1965461818,2,"catching last bit Later jools .. last series .. sob , cry"
1965462137,0,@ dotboom defiantly watching . I work streaming leave .
1965462423,2,"Just FYI , RUIN HOLLYWOOD IS CLOSED . Last Friday Closing Night ."
1965462733,3,"Been sick week still feeling well , ca n't go Lena 's cook-out Gunna spend time fam !"
1965462998,3,sorry I 've away long exams comin plz pray ya 'll
1965463081,2,sad wont able post new fic morning ...
1965463130,3,"@ riskybizness23 sooo , u gon cheat tell everybody twitter ? I n't know I trust anymore . j/k"
1965463530,3,@ mitchelmusso Mitchel idea much I want call ! ! costs loads call england ! ! !
1965463562,3,Please read blog http : //amandallynn.blogspot.com/ I 'm best day
1965463576,3,My poor lil piggy Chuck saws looks like cartoon character 's toe .
1965463983,3,"@ Saraa_xD Si pero parece que las personas de facebook estan de acuerdo ( probably wrong , I tried ... )"
1965464123,3,eating chicken noodle soup ...... one days
1965464421,3,@ KComer yeah & amp ; goes wrong 's worst feeling ever
1965464570,2,headache boo
1965464622,3,Is sad clint hurdle got released . I liked
1965464736,2,"wishing , michou show right .. god . life isnt fair"
1965464799,1,@ nattymsmith nice cakes ca n't I like ? Haha ! That 's sooo gayy though
1965464990,0,"@ naomijlea good job I track head , cos sadly ca n't access , boo"
1965465512,3,My head hurts beyond much .
1965465903,3,@ kbal24 I sorry feeling way .
1965467007,2,@ onlyJesus777 hospital week half pretty much virge dying .
1965467078,3,@ ThisStarChild Did I miss fun ?
1965467575,3,Why I look awesome heels yet afraid ?
1965467800,1,@ mitchelmusso would call knew say & amp ; n't long distance love !
1965467936,3,@ batendersblog another song recently n't get much play
1965468185,2,@ kbal24 I sorry feeling way .
1965468568,3,"My debit card going way credit card , 's snapping"
1965468735,2,"I broke bottle , I probably focus work instead thinking songgoeswrongs"
1965472696,3,@ XxHollyJoannexX im home alone house imma scared x
1965472974,3,"@ jgoode impressive fever ! best wishes , hope 's nothing serious"
1965473076,3,"okay , need hit sack . got ta wake like 5 hours goodnight everyone !"
1965473507,3,Just broke favorite necklace superglue ?
1965473564,3,I 'm quite afraid string since I n't .024 wire use
1965474131,3,@ mitchelmusso I aint got money buy cred call u lONDON
1965474467,3,"@ thethermals sorry guys , WAVVES show canceled , missed flight"
1965474473,3,@ iesb I 'm sorry hear 're hospital . Hope 'll better soon .
1965474637,2,@ morrgaan oh week bad one everyone . love & amp ; pretty face & amp ; youre going fantastic concert tonight
1965474788,3,@ neon_lights aw 's wrong ?
1965475001,3,dont feel good
1965475106,3,/me really sad /me ca n't go Java One
1965475181,3,"@ AndreaKoeln hmm , okayy , im really sorry hear thikn would done ? : S"
1965475236,3,@ Audioprincess Nice . I water haha . Lucky ! I still exams go Yeah I 'm okay worried exams : /
1965475655,2,Waaaaaaaa kicked us bank . Getting monday OMG Chilito
1965475893,3,@ turnitgrey I left mine music ... think n't camera anymore
1965476450,2,@ narrated 's kool ... 's job blame
1965477004,2,"Uh . Finally home , completely wiped ."
1965477238,3,bad 'm @ work ...
1965477584,3,"@ MrsDDoubleU I want , couple people said wasnt good"
1965477705,2,I want cry thought NBA season almost NEXT YEAR MIAMI ! ! ! ! ! ! ! ! ! ! ! !
1965478288,2,@ mitchelmusso didnt answer
1965478394,0,"@ mysolis Aw , sorry ur day sucked ! Did u see post abt car issues ? LOL I think 's safe say get better tho . Beer-thirty ?"
1965478416,1,I seriously want pug Buy one ?
1965479294,3,"hey Tweeties , auntie jus got n bad car accident ... pls keep yall prayers ... thanx"
1965479394,0,"@ vicki_xx : O really well u want , go 2gether next yr ?"
1965479901,3,poor bella ER first second ear infection since ears infected . Her screams blood curdling !
1965479969,3,Not ready year end
1965480767,3,Oh stopped !
1965481171,2,Hubby went pick Fringe comics today @ store work . THAT store business . No comix Houston . Have 2 Web .
1965481413,3,Headache coming
1965481829,1,@ thechrisjulian awww
1965482094,2,aaawww im soooOOooo tired today .. dont feel good .. dont wan na go work wah .. yeah im goin work mins . til closing ..
1965482557,2,I miss alot one day
1965483232,3,@ mrsmicah I 'm glad inside . Take good care . An event Rising Sun ? Too bad 're filling ill might see
1965483553,1,@ KhloeKardashian bad catch brazil good luck show ! 're amazing !
1965483628,0,Meeting Karen boys drinks The Dock ! ! ! All I wan na drink though .. fuck like Andrea said ! Haha
1965483802,3,flipping hairloss .... got ta go doc .
1965484324,3,These messages teasing ! It isnt fair .
1965484387,3,Scared waiting call
1965484485,2,I 'm kinda pissed Boys Like Girls gon na Kentucky Kingdom date already show
1965486039,0,liz left aww good see .
1965491848,3,It 's starting look like @ ScifiLeague website may happen form
1965491980,1,@ janetfraser true sad say . I 'm glad 'll support group ; )
1965492081,2,workin .. still lol wanted go spring game
1965492434,3,@ Victoriouz tres rude VICTOR ! : \
1965492698,3,@ arronthomas whats wrong babe ? x
1965492808,1,@ sonyasunshine love !
1965492864,3,think food ate made sick .. feel good
1965493133,3,Ahhhhhh I got stitches I seriously cant wait go beach ! SUMMER HURRY UP ! ! ! ! ! !
1965493417,3,"I dont like seeing best friend cry , breaks heart I dont know say"
1965493934,3,Hadnt cried long time
1965493942,2,im really sleepy want go bed ... upstairs mess know im gon na clean nooooo
1965494421,3,really scary noises coming outside
1965494675,3,I ca n't take anymore
1965495069,3,"ok , finally starting hit draw , short game gone crap !"
1965495209,3,"wish I feeling better ... I 've holding potential cold bay days & amp ; I think winning ... aches , cough"
1965495746,2,@ Galaraza stop mean ! ! ur hurting feelings
1965495934,2,Rain delay
1965496030,2,@ flutters_bye n't send pics . I supposed go shit got fucked .
1965496999,2,My Spanish = crap
1965497289,3,totally austin powers withdrawl symptons Darrius withdrawl symptoms mommy minne withdrawl syamptoms .
1965497371,2,@ buzzup would want clone ? Unboxed new 24 & quot ; iMac last night 's beautiful ! Too bad 's mine
1965497409,2,Im heading home . got ta work sunday .
1965497599,3,Anyone want buy anthropomorphic planter ? http : //tinyurl.com/m6sru3 Only available till 31st
1965499908,3,So exhausted
1965500020,3,@ eeeethannnn I NOT . I RARELY dye . red first aaaagggessss . My hair hates .
1965500202,3,"@ jenscloset WOOHOO ! ! ! ! ! nothing says hot date night squeegee ! LOL 'm watching Dora noggin 2yr girl , hubs work"
1965500516,3,"Has bad feeling time next yr , fav musical may longer West End"
1965500601,3,"@ dunnybrasco Im home , phone died thou"
1965500717,3,'s weekend 9 year old grounded makes grounded
1965500883,3,@ JustYassy wont work
1965501509,3,@ mitchelmusso I cant call Europe
1965502014,3,@ LLCOOLDAVE Trying fix background
1965502017,3,@ pbreaze I heard @ ricklondon & amp ; @ thehilliers 're away . I miss Look forward tweeting return .
1965502041,2,2 leave mrs @ sweetbullshit cuz go 2 work really n't want .
1965502172,3,"aw man ! go , got listen block party like 10 mins"
1965502316,3,@ sam_h786 ur coming im bed hows ur day ? x
1965502596,2,@ billohbill SS & amp ; r @ devon horse show . gettin ' mostly rained . lots events ben cancelled incl coaches
1965502876,1,spent way much money . . . On organic shampoo
1965503083,2,@ RetroRewind buff guy ..... unfortunatly alot people dont know Danny 's name either sad Sophie sweet
1965503196,2,Im mad cuz cant get picture work .
1965503761,2,"@ iHolleeee miss ; need talk , keep screwing .. lovee u !"
1965503934,3,@ souljaboytellem hell yea hot miss cali
1965504677,3,I miss seniors already
1965504828,3,@ fallenfrommars yeah ! late hun lol
